light_armament;Light Armament;Armement léger;Leichte Bewaffnung;;Armamento ligero;;;;;;;;;x;;;;
light_armament_desc;This is the development of the main side arms of your units. The applications will upgrade the combat values of your divisions. Better applications within this branch will increase the Fire attack value of your units.;Cela concerne l'évolution des principales armes de poing de vos unités. Les améliorations augmenteront la valeur au combat de vos divisions. Des améliorations dans cette branche augmenteront la valeur d'attaque de vos unités.;Dies ist die Entwicklung der Hauptbewaffnung Ihrer Einheiten. Diese Anwendungen erhöhen die Kampfwerte Ihrer Divisionen. Bessere Anwendungen in diesem Bereich erhöhen die offensiven Feuerwerte Ihrer Einheiten.;;Éste es el desarrollo de las armas principales de tus unidades. Su utilización mejorar?la eficacia militar de tus divisiones. Los mejores usos de esta rama aumentarán el valor de Ataque de disparo de tus unidades.;;;;;;;;;x;;;;
flintlock_rifles;Flintlock Rifles;Fusils ?silex;Steinschlossgewehre;;Fusiles chispa;;;;;;;;;x;;;;
flintlock_rifles_desc;Flintlock Rifles;Fusils ?silex;Steinschlossgewehre;;Fusiles chispa;;;;;;;;;x;;;;
muzzle_loaded_rifles;Muzzle-loaded Rifles;Fusils chargés par le canon;Vorderlader;;Fusiles avancarga;;;;;;;;;x;;;;
muzzle_loaded_rifles_desc;Muzzle-loaded Rifles;Fusils chargés par le canon;Vorderlader;;Fusiles avancarga;;;;;;;;;x;;;;
breech_loaded_rifles;Breech-loaded Rifles;Fusils chargés par la culasse;Hinterlader;;Fusiles postcarga;;;;;;;;;x;;;;
breech_loaded_rifles_desc;Breech-loaded Rifles;Fusils chargés par la culasse;Hinterlader;;Fusiles postcarga;;;;;;;;;x;;;;
machine_guns;Machine Guns;Mitrailleuses;Maschinengewehre;;Ametralladoras;;;;;;;;;x;;;;
machine_guns_desc;Machine Guns;Mitrailleuses;Maschinengewehre;;Ametralladoras;;;;;;;;;x;;;;
bolt_action_rifles;Bolt-action Rifles;Fusils ?culasse mobile;Repetiergewehre;;Fusiles cerrojo;;;;;;;;;x;;;;
bolt_action_rifles_desc;Bolt-action Rifles;Fusils ?culasse mobile;Repetiergewehre;;Fusiles cerrojo;;;;;;;;;x;;;;
modern_divisional_structure;Modern Divisional Structure;Struct. divisionnaire moderne;Moderne Divisionsstruktur;;Estructura divisional moderna;;;;;;;;;x;;;;
modern_divisional_structure_desc;Modern Divisional Structure;Structure divisionnaire moderne;Moderne Divisionsstruktur;;Estructura divisional moderna;;;;;;;;;x;;;;
interwar_infantry;Interwar Infantry;Infanterie de l'entre-deux-guerres;Zwischenkriegsinfanterie;;Infantería de entreguerras;;;;;;;;;x;;;;
interwar_infantry_desc;From the end of the Great War to the end of the Depression, many nations' armies kept evolving in nature and focus. Starting with new divisional structures, many armies began to develop specialized units, ranging from Marines to Mountaineers. A greater degree of motorisation, with mass availability of cars and trucks, added to the ever-changing nature of land units across the globe.;De la fin de la Grande Guerre ?la fin de la Dépression, les armées des pays ont continu?d'évoluer en nature et en concentration. ?partir de nouvelles structures divisionnaires, de nombreuses armées ont commenc??développer des unités spécialisées, allant des marines aux alpinistes. A un plus grand degr?de motorisation, avec une disponibilit?en masse de voitures et de camions, s'ajoutait la nature sans cesse changeante des unités terrestres ?travers le monde. ;Zwischen dem Ende des ersten Weltkriegs und dem Ende der Großen Depression entwickelten sich die Armeen vieler Länder inpunkto Eigenschaften und Fokussierung weiter. Viele Armeen führten neue Divisionsstrukturen ein und begannen mit der Ausbildung verschiedenster Spezialtruppen wie Marineinfanterie und Gebirgsjägern. Die mit der massenhaften Verfügbarkeit von Autos und Lkw einhergehende Mobilitätssteigerung trug weltweit zur ständigen Veränderung von Bodentruppen bei.;;Entre el final de la Primera Guerra Mundial y el final de la Gran Depresión, los ejércitos de muchos países siguieron evolucionando, tanto en su naturaleza como en su enfoque. Empezando por nuevas estructuras divisionales, muchos ejércitos comenzaron a desarrollar unidades especializadas, de marines a fuerzas de montaña. La creciente importancia de la motorización, gracias a la disponibilidad masiva de coches y camiones, contribuy?a la modificación de las fuerzas terrestres por todo el mundo.;;;;;;;;;x;;;;
interwar_cavalry;Interwar Cavalry;Cavalerie de l'entre-deux-guerres;Zwischenkriegskavallerie;;Caballería de entreguerras;;;;;;;;;x;;;;
interwar_cavalry_desc;With the mass casulaties suffered in the Great War, and the dawning of the motorised age, traditional horse cavalry was on its way out. The new focus on motorisation changed the way cavalry was to be used, and its role on the battlefield. No longer horse-mounted, soldiers would be mounted instead on motorised vehicles. Motorisation would also allow for more fire power from heavier guns, and speed up deployment times.;Avec les pertes massives subies pendant la Grande Guerre, et l'aube de l'âge motoris? la cavalerie ?cheval traditionnelle était en voie de disparition. Le nouvel accent mis sur la motorisation a chang?la façon dont elle devait être utilisée, et son rôle sur le champ de bataille. Plus de chevaux montés, les soldats étaient 'montés', ?la place, sur des véhicules motorisés. La motorisation permettait également une meilleure puissance de feu avec des canons lourds, et permettait d'accélérer la vitesse de déploiement. ;Angesichts der massenhaften Verluste des ersten Weltkriegs und des Anbruchs des motorisierten Zeitalters stand die traditionelle Pferdekavallerie vor dem endgültigen Aus. Die neue Fokussierung auf Motorisierung veränderte die Einsatzart von Kavallerie und ihre Rolle auf dem Schlachtfeld. Anstatt eines Pferds bestiegen die Soldaten nun motorisierte Fahrzeuge. Die Motorisierung ermöglichte außerdem die Steigerung der Feuerkraft mittels schwererer Geschütze und die Verkürzung der Aufmarschzeit.;;Con las bajas masivas sufridas en la Gran Guerra y el comienzo de la era motorizada, lleg?el final de la caballería tradicional. La importancia de la motorización cambi?el modo en que se utilizaba la caballería y su papel en el campo de batalla. A partir de entonces, en lugar de usar caballos, los soldados irían montados en vehículos motorizados. Además, la motorización permitiría utilizar cañones más pesados y potentes y aumentaría la velocidad de despliegue.;;;;;;;;;x;;;;
rear_area_dumps;Rear Area Dumps;Dépôts en zone arrière;Frontnahe Depots;;Depósitos de retaguardia;;;;;;;;;x;;;;
rear_area_dumps_desc;As technology advanced, particularly in terms of motorisation, new concepts needed to be applied to more traditional doctrines. Supply, always an issue to an army, was greatly enhanced by these changes. It was now possible, as well as necessary, to establish major supply depots, from which entire sectors could be supplied. It was no longer necessary for long supply trains to feed frontline units, as centralised depots could rapidly dispense needed material to units.;Comme la technologie de pointe, notamment en termes de motorisation, de nouveaux concepts doivent être appliqués ?plus de doctrines traditionnelles. L'approvisionnement, toujours un problème pour une armée, a ét?grandement améliorée par ces changements. Il est désormais possible, autant que nécessaire, d'établir des dépôts majeures d'approvisionnement, ?partir desquels des secteurs entiers peuvent être déservis. Il n'était ainsi plus nécessaire d'avoir accès ?des trains d'approvisionnement pour alimenter les unités du front, car les dépôts centralisés pouvaient rapidement passer aux unités le matériel nécessaire.;Im Zuge des technologischen Fortschritts, besonders inpunkto Motorisierung, wurden für die traditionelleren Doktrinen neue Konzepte benötigt. Die Nachschubversorgung, für jede Armee stets ein wichtiger Punkt, wurde von diesen Änderungen stark verbessert. Nun war es möglich, wie auch notwendig, große Nachschubdepots zur Versorgung ganzer Sektoren zu errichten. Die Notwendigkeit langer Nachschubzüge zur Versorgung der Fronteinheiten fiel damit weg, da zentralisierte Depots benötigtes Material schnell an die Einheiten ausgeben konnten.;;A medida que avanzaba la tecnología, especialmente en términos de motorización, se hacía necesario aplicar nuevos conceptos a doctrinas más tradicionales. El avituallamiento, que siempre había sido un problema para los ejércitos, mejor?mucho gracias a estas transformaciones. Ahora era posible, además de necesario, establecer depósitos de retaguardia desde los que se podía suministrar a sectores enteros del frente. Ya no era necesario que largos trenes de avituallamiento abastecieran a las unidades del frente, puesto que estos depósitos podían enviar rápidamente el material que necesitaran las unidades.;;;;;;;;;x;;;;
heavy_armament;Heavy Armament;Armement lourd ;Schwere Bewaffnung;;Armamento pesado;;;;;;;;;x;;;;
heavy_armament_desc;This is your heavy support as artillery pieces and mortars. The applications will upgrade the combat values of your artillery detachments. Those detachments will give your units an extra punch that will be formidable with the later applications.;C'est votre soutien lourd compos?de pièces d'artillerie et de mortiers. Les dispositions permettront d'améliorer les valeurs de combat de vos détachements d'artillerie. Ces détachements donneront ?vos unités un punch supplémentaire qui sera redoutable avec les dispositions plus tardives. ;Dies ist Ihre schwere Feuerunterstützung in Form von Artilleriegeschützen und Mörsern. Die Anwendungen erhöhen die Kampfwerte Ihrer Artillerieabteilungen. Diese Abteilungen geben Ihren Einheiten zusätzliche Schlagkraft, die mit späteren Anwendungen beeindruckend wird.;;Se trata de tu apoyo pesado, como las piezas de artillería y los morteros. Su utilización mejorar?la eficacia militar de tus unidades de artillería. Esos destacamentos darán a tus unidades un empujón que resultar?formidable en usos posteriores.;;;;;;;;;x;;;;
bronze_muzzle_loaded_artillery;Bronze Muzzle-loaded Artillery;Artill. bronze chargée par bouche;Vorderladergeschütz, Bronze;;Artillería avancarga (bronce);;;;;;;;;x;;;;
bronze_muzzle_loaded_artillery_desc;Bronze Muzzle-loaded Artillery;Artillerie en bronze chargée par la bouche;Vorderladergeschütz, Bronze;;Artillería avancarga (bronce);;;;;;;;;x;;;;
iron_muzzle_loaded_artillery;Iron Muzzle-loaded Artillery;Artill. fer chargée par bouche;Vorderladergeschütz, Eisen;;Artillería avancarga (hierro);;;;;;;;;x;;;;
iron_muzzle_loaded_artillery_desc;Iron Muzzle-loaded Artillery;Artillerie en fer chargée par la bouche;Vorderladergeschütz, Eisen;;Artillería avancarga (hierro);;;;;;;;;x;;;;
iron_breech_loaded_artillery;Iron Breech-loaded Artillery;Artillerie en fer ?culasse;Hinterladergeschütz, Eisen;;Artillería postcarga (hierro);;;;;;;;;x;;;;
iron_breech_loaded_artillery_desc;Iron Breech-loaded Artillery;Artillerie en fer ?culasse;Hinterladergeschütz, Eisen;;Artillería postcarga (hierro);;;;;;;;;x;;;;
steel_breech_loaded_artillery;Steel Breech-loaded Artillery;Artillerie en acier ?culasse;Hinterladergeschütz, Eisen;;Artillería postcarga (acero);;;;;;;;;x;;;;
steel_breech_loaded_artillery_desc;Steel Breech-loaded Artillery;Artillerie en acier ?culasse;Hinterladergeschütz, Eisen;;Artillería postcarga (acero);;;;;;;;;x;;;;
indirect_artillery_fire;Indirect Artillery Fire;Tir indirect d'artillerie;Indirekter Artilleriebeschuss;;Fuego indir. artillería;;;;;;;;;x;;;;
indirect_artillery_fire_desc;Indirect Artillery Fire;Tir indirect d'artillerie;Indirekter Artilleriebeschuss;;Fuego indir. artillería;;;;;;;;;x;;;;
heavy_armament_dunno;Heavy Armament;Armement lourd ;Schwere Bewaffnung;;Armamento pesado;;;;;;;;;x;;;;
heavy_armament_dunno_desc;Heavy Armament;Armement lourd ;Schwere Bewaffnung;;Armamento pesado;;;;;;;;;x;;;;
tankette;Tankette;Chenillette;Tankette;;Tanqueta;;;;;;;;;x;;;;
tankette_desc;Experience in the Great War showed the value and usefulness of tanks. However, those that saw action tended to be a bit unwieldy in rough terrain, and not very mobile. Tankettes were the first in a long line of developments in tank technology, that allowed for greater speeds and better maneuverability.;L'expérience de la Grande Guerre a montr?la valeur et l'utilit?des tanks. Toutefois, ceux qui ont ét?vus en action tendent ?être un peu lourds en terrain accident? et pas très mobiles. Les chenillettes ont ét?les premières d'une longue lignée d'évolution de la technologie des blindés, qui ont permis une plus grande vitesse et une meilleure maniabilit? ;Die ersten Panzereinsätze im ersten Weltkrieg hatten die Nützlichkeit von Panzern gezeigt. Die Panzer des ersten Weltkriegs waren in grobem Gelände aber noch recht schwerfällig und nicht besonders mobil. Tanketten waren der Beginn einer langen Entwicklungsreihe der Panzertechnologie, die höhere Geschwindigkeiten und bessere Manövrierbarkeit ermöglichte.;;Las experiencias de la Gran Guerra demostraron el valor y la utilidad de los tanques. Sin embargo, los que entraron en acción tendían a ser poco manejables en terreno escabroso, además de poco móviles. Las tanquetas, primero de una larga línea de avances en la tecnología de tanques, contaban con mayor velocidad y maniobrabilidad.;;;;;;;;;x;;;;
light_tank;Light Tank;Char léger;Leichter Panzer;;Tanque ligero;;;;;;;;;x;;;;
light_tank_desc;A major step forward in tank technology was the light tank. Generally mounting machine guns or a light gun, these were the first ''true'' tanks to be produced. Used in an infantry-support role, these tanks gave divisions much-needed mobile firepower with a solid defensive capability.;Une avancée majeure dans la technologie du tank a ét?le char léger. Généralement surmont?de mitrailleuses ou d'un canon léger, ce sont les ''premiers'' vrais chars ?être produit. Utilis?dans un rôle de soutien d'infanterie, ces chars apportent beaucoup aux divisions qui ont grand besoin d'une puissance de feu mobile avec une capacit?de défense sans failles. ;Der leichte Panzer stellte einen großen Fortschritt der Panzertechnologie dar. Diese ersten richtigen Panzer waren meist mit Maschinengewehren oder einer leichten Panzerkanone bestückt. Sie wurden zur Infanterieunterstützung eingesetzt und boten Divisionen dringend benötigte mobile Feuerunterstützung bei solider Verteidigungsfähigkeit.;;El tanque ligero fue un gran paso adelante en la tecnología de los tanques. Estos vehículos, armados con ametralladoras o cañones ligeros, fueron los primeros tanques 'de verdad' que se produjeron. Usados en tareas de apoyo de infantería, proporcionaban a las divisiones potencia de fuego móvil, además de gran capacidad defensiva.;;;;;;;;;x;;;;
armoured_cars;Armoured Cars;Véhicules blindés;Panzerwagen;;Coches blindados;;;;;;;;;x;;;;
armoured_cars_desc;Armored Cars filled a role not well suited to tanks or to regular infantry mounted on trucks. Providing lighter vehicles to cavalry and police units, armored cars could travel at speed over regular roads, and provide a high degree of fire power per vehicle.;Les véhicules blindés remplissent un rôle qui ne convient pas aux chars ou ?l'infanterie montée sur des camions. Avec la fourniture de véhicules légers pour les unités de cavalerie et les unités de la police, des véhicules blindés pouvaient circuler ?grande vitesse sur les routes ordinaires, et fournir un haut degr?de puissance de feu par véhicule. ;Panzerwagen füllten eine Rolle aus, für die Panzer oder reguläre Infanterie auf Lastwagen nicht geeignet waren. Panzerwagen, mit der die Kavallerie und Polizei ausgerüstet wurden, konnten auf normalen Straßen schnell fahren und verfügten über hohe Feuerkraft.;;Los coches blindados desempeñaron un papel para el que no estaban bien preparados ni los tanques ni la infantería montada en camiones. Los coches blindados proporcionaban vehículos ligeros a las unidades de caballería y policía, que con ellos podían viajar a gran velocidad por carreteras normales y disponer de una más que decente potencia de fuego.;;;;;;;;;x;;;;
anti_aircraft_artillery;Anti-Aircraft Artillery;Artillerie antiaérienne;Flugabwehrartillerie;;Artillería antiaérea;;;;;;;;;x;;;;
anti_aircraft_artillery_desc;In response to the increasing role of aircraft in armed conflict, new methods and weapons were designed to counter this new threat. Dedicated anti-aircraft artillery was a major step forward in this area.;En réponse au rôle de plus en plus important de l'aviation lors des conflits armés, de nouvelles méthodes et armes furent conçues pour contrer une telle menace. En la matière, l'artillerie antiaérienne jouait un rôle prépondérant.;Als Reaktion auf die zunehmend bedeutende Rolle von Flugzeugen in bewaffneten Konflikten wurden neue Abwehrmethoden und Waffen gegen diese neue Bedrohung entwickelt. Spezialisierte Flugabwehrartillerie war ein großer Fortschritt auf diesem Gebiet.;;Como respuesta a la creciente importancia de los aviones en el conflicto, se diseñaron nuevos métodos y armas para contrarrestar esta nueva amenaza. La artillería antiaérea fue un importante avance en este campo.;;;;;;;;;x;;;;
improved_anti_aircraft_artillery;Improved Anti-Aircraft Artillery;Artillerie antiaérienne améliorée;Verbesserte Flugabwehrartillerie;;Artillería antiaérea mejorada;;;;;;;;;x;;;;
improved_anti_aircraft_artillery_desc;"As aircraft improved over time, so too did the weapons to counter them. Heavier guns, with improved sights,"" and better designed shells made the dreaded """"ack-ack"""" all the more dangerous.";Alors que les avions n'avaient de cesse de s'améliorer, les armes censées les contrer leur emboîtèrent le pas. Des canons plus lourds dotés de systèmes de visée améliorés ainsi que de puissants obus augmentaient la dangerosit?des systèmes antiaériens.;Im Zuge der allmählichen Weiterentwicklung von Flugzeugen wurden auch die Flugabwehrwaffen verbessert. Schwerere Geschütze mit verbesserten Zielvorrichtungen machten die gefürchtete Flak noch gefährlicher.;;Al mismo tiempo que progresaban los aviones lo hacían las armas para contrarrestarlos. Los nuevos cañones, más pesados, con miras mejoradas y munición mejor diseñada, aumentaron la peligrosidad de estas armas.;;;;;;;;;x;;;;
light_artillery;Light Artillery;Artillerie légère;Leichte Artillerie;;Artillería ligera;;;;;;;;;x;;;;
light_artillery_desc;As experience from the Great War demonstrated, infantry units, especially those operating in rough terrain, needed a viable option for increased fire power. Traditional guns were too heavy, and too bulky to be used effectively or moved rapidly in adverse conditions. Shorter range guns of smaller calibers, which were easily moved by horse, vehicle, or manpower, were developed to fill this need. These are the so called ''mountain guns.'';Comme l'expérience de la Grande Guerre l'a démontr? les unités d'infanterie, en particulier celles opérant en terrain accident? avaient besoin d'une option viable pour augmenter leurs puissances de feu. Les canons traditionnels étaient trop lourds et trop volumineux pour être utilisés de manière efficace ou déplacés rapidement en conditions défavorables. Des armes, de courte portée et de petit calibre, qui sont facilement déplaçables par des chevaux, des véhicules, ou de la main-d'oeuvre, ont ét?développées pour répondre ?ce besoin. Ces armes sont appelées 'canons de montagne'.;Wie die Kämpfe des ersten Weltkriegs gezeigt hatten, benötigten Infanterieeinheiten, und zwar besonders jene, die in schwergängigem Gelände operierten, eine praktikable Option zur Steigerung ihrer Feuerkraft. Herkömmliche Geschütze waren zu schwer und klobig, um unter widrigen Bedingungen effizient und schnell bewegt zu werden. Zu diesem Zweck wurden Geschütze mit geringeren Reichweiten und kleineren Kalibern entwickelt, die leicht von Pferden, Fahrzeugen oder Soldaten gezogen werden konnten. Dies waren die sogenannten ''Gebirgsgeschütze''.;;Como demostraron las experiencias de la Gran Guerra, las unidades de infantería, sobre todo las que operaban en terreno escabroso, necesitaban una opción viable para aumentar su potencia de fuego. Los cañones tradicionales eran demasiado pesados y voluminosos como para utilizarlos con efectividad o moverlos rápidamente en condiciones adversas. Para responder a esta necesidad se produjeron cañones de menor calibre, que se podían mover rápidamente a caballo, con vehículos o a mano. Se los conocía como 'cañones de montaña'.;;;;;;;;;x;;;;
medium_artillery;Medium Artillery;Artillerie moyenne;Mittlere Artillerie;;Artillería de mediano calibre;;;;;;;;;x;;;;
medium_artillery_desc;Coming out of the mold of traditional artillery, combined with the experiences of the Great War and the rapid increase in motorisation, the medium artillery gun was developed. Of modest calibers, these guns were the standard for regular infantry units, providing them with a greater fire power capability and mobility that they had previously lacked.;Au sortir du moule traditionnel de l'artillerie, combin?avec les expériences de la Grande Guerre et l'augmentation rapide de la motorisation, le canon d'artillerie moyenne a ét?développ? De calibres modestes, ces armes ont ét?la norme pour les unités d'infanterie, en leur fournissant une capacit?en puissance de feu accrue et la mobilit?dont elles manquaient jusqu'alors.;Mittlere Geschütze wurden basierend auf herkömmlicher Artillerie hergestellt, wobei man auf die Erfahrungen des ersten Weltkriegs und die rapide fortschreitende Motorisierung baute. Diese Geschütze hatten mittlere Kaliber und waren der Geschützstandard für reguläre Infanterieeinheiten, denen sie bessere und mobilere Feuerunterstützung boten.;;La artillería de mediano calibre surgi?del molde de la artillería tradicional, con aportaciones surgidas de las experiencias de la Gran Guerra y el rápido crecimiento de la motorización. De modesto calibre, estos cañones conformaban el estándar para la infantería regular, a la que proporcionaban una movilidad y una potencia de fuego mayores que nunca.;;;;;;;;;x;;;;
heavy_artillery;Heavy Artillery;Artillerie lourde;Schwere Artillerie;;Artillería pesada;;;;;;;;;x;;;;
heavy_artillery_desc;Monsters of the battlefield, these heavy guns were the long-range threats feared by infantrymen everywhere. Large caliber guns that could be placed well behind the front lines, they could support multiple operations within their range.;Les monstres du champ de bataille, ces armes lourdes ont ét?les menaces ?longue portée des fantassins partout sur le terrain. Des canons de gros calibre qui pouvaient être placés loin derrière les lignes de front, ils pouvaient ainsi appuyer des opérations multiples ?distance. ;Diese Monster des Schlachtfelds waren die Langstreckenbedrohung, vor der sich jeder Infanterist fürchtete. Diese großkalibrigen Geschütze konnten weit hinter der Front stationiert werden und von dort aus Operationen innerhalb ihrer Schussreichweite unterstützen.;;Monstruos del campo de batalla, estos cañones pesados eran la amenaza más temida para la infantería de todas partes del mundo. Estas piezas de gran calibre se podían colocar muy lejos del frente, desde donde podían apoyar numerosas operaciones.;;;;;;;;;x;;;;
military_science;Military Science;Science militaire;Wehrwissenschaft;;Ciencia militar;;;;;;;;;x;;;;
military_science_desc;This is the scientific evolution of your army. Statistics, logistics and well laid plans became an important facet of war. New applications will increase the organization value of your units.;Il s'agit de l'évolution scientifique de votre armée. La statistique, la logistique, et l'établissement de plans sont devenus des éléments importants de la guerre. Les nouvelles évolutions amélioreront l'organisation de vos unités.;Dies ist die wissenschaftliche Evolution Ihrer Armee. Statistik, Logistik und ausgeklügelte Pläne wurden zu einer wichtigen Facette des Kriegs. Neue Anwendungen erhöhen den Organisationswert Ihrer Einheiten.;;Es la evolución científica de tu ejército. Las estadísticas, la logística y los planes bien preparados se convertían en una faceta importante de la guerra. Las nuevas aplicaciones aumentarán la eficacia de tus unidades a la hora de organizarse.;;;;;;;;;x;;;;
military_staff_system;Military Staff System;Système d'état-major;Militärstabssystem;;Sist. Estado Mayor mil.;;;;;;;;;x;;;;
military_staff_system_desc;Military Staff System;Système d'état-major;Militärstabssystem;;Sist. Estado Mayor mil.;;;;;;;;;x;;;;
military_plans;Military Plans;Plans de campagne;Militärpläne;;Planes militares;;;;;;;;;x;;;;
military_plans_desc;Military Plans;Plans de campagne;Militärpläne;;Planes militares;;;;;;;;;x;;;;
telegraph_coordination;Telegraph Coordination;Coordination télégraphique;Telegrafische Koordination;;Coordinación telegráfica;;;;;;;;;x;;;;
telegraph_coordination_desc;By coordinating units by communicating and sending orders by telegraph, the operational speed of units and decision-making increased vastly.;En utilisant le télégraphe pour communiquer et transmettre les ordres nécessaires pour assurer la coordination des unités, leur rapidit?opérationnelle de même que la prise de décisions a ét?grandement améliorée.;Durch die Koordination von Einheiten mittels telegrafischer Befehlsübermittlung beschleunigte sich deren Operationsgeschwindigkeit und Entscheidungsfindung beträchtlich.;;Gracias a la coordinación de unidades a través de la comunicación y envío de órdenes vía telegráfica, aument?enormemente la velocidad operativa de las unidades y la toma de decisiones.;;;;;;;;;x;;;;
mobilization_time_tables;Mobilization Time Tables;Calendrier de mobilisation;Mobilmachungszeitpläne;;Programación de la movilización;;;;;;;;;x;;;;
mobilization_time_tables_desc;By pre-planning mobilization, all reserve units had set mobilization areas and time tables for getting equipment, boarding trains, and frontal marching routes. This sped up the mobilization vastly.;La préparation de la mobilisation a permis d'établir, pour les unités de réserve, des lieux précis de rassemblement, des horaires de chargement des trains de matériel et des ordres de marche vers le front. Cela a accélér?considérablement la mobilisation.;Durch die Vorausplanung der Mobilmachung verfügten alle Reserveeinheiten über vorbestimmte Mobilisierungsbereiche, Zeitpläne für Ausrüstungsaufnahme und Zugtransport sowie Marschrouten zur Front. Dies beschleunigte die Mobilmachung erheblich.;;Planeando la movilización con antelación, todas las unidades de reserva tenían establecidos lugares de movilización especiales y horarios para coger los trenes de equipamiento y las rutas de marcha al frente, lo que aceleraba la movilización considerablemente.;;;;;;;;;x;;;;
personnel_category_tables;Personnel Category Tables;Listes de catégories d'effectifs;Personalkategorietabellen;;Tablas categoría de personal;;;;;;;;;x;;;;
personnel_category_tables_desc;These tables categorized tasks, position, etc. so that it was easy in peace time to place personnel into combat formations. During mobilization the process was sped up as it was easy to know which soldier was to go to what company.;Ces listes de catégories d'effectifs, position, etc, de sorte qu'il était facile en temps de paix de placer le personnel dans des formations au combat. En cours de mobilisation, le processus était accélér?car il était facile de savoir qui avait ét?soldat pour l'envoyer dans telle compagnie. ;Diese Tabellen kategorisierten Aufgaben, Positionen usw., so dass es in Friedenszeiten einfach war, Personal in Kampfformationen einzugliedern. Dies beschleunigte die Mobilmachung, da leicht festzustellen war, welcher Soldat in welche Kompanie gehörte.;;Estas tablas clasificaban las tareas, posición, etc., de modo que, en tiempos de paz, era fácil situar al personal en formaciones de combate. Durante la movilización, el proceso se aceleraba, ya que resultaba sencillo establecer qu?soldado tenía que ir a qu?compañía.;;;;;;;;;x;;;;
military_statistics;Military Statistics;Statistiques militaires;Militärstatistiken;;Estadística militar;;;;;;;;;x;;;;
military_statistics_desc;Military Statistics;Statistiques militaires;Militärstatistiken;;Estadística militar;;;;;;;;;x;;;;
ammunition_area_effect_calculations;Ammunition Area Effect Calculations;Calcul des zones d'effet des munitions;Bereichsseffekt-Munitionsberechnungen;;Cálculos área de efecto de munición;;;;;;;;;x;;;;
ammunition_area_effect_calculations_desc;By making statistical standard measurements of how much ammunition was needed to give the right effect against a predefined size of enemy unit in a predefined square area, combat became more cost efficient.;En établissant des mesures statistiques standard sur le nombre de munitions nécessaire pour produire l'effet voulu sur un dispositif ennemi de taille donnée dans un espace de combat donn? on a pu baisser le coût des opérations militaires.;Durch die Anstellung statistischer Standardberechnungen, wie viel Munition benötigt wird, um gegen eine feindliche Einheit mit vorbestimmter Stärke in einem vorbestimmten Gefechtsquadrat den gewünschten Effekt zu erzielen, konnten Gefechte kosteneffizienter gestaltet werden.;;Al hacer mediciones estadísticas estándar de la cantidad de munición necesaria para obtener el efecto deseado contra una unidad enemiga de tamaño predeterminado en una zona también predefinida, el combate se hizo más eficiente en cuanto a costes.;;;;;;;;;x;;;;
empirical_combat_efficiency_matrix;Empirical Combat Efficiency Matrix;Tableau empirique sur l'efficacit?au combat;Empirische Kampfeffizienzmatrix;;Matriz empírica eficacia en combate;;;;;;;;;x;;;;
empirical_combat_efficiency_matrix_desc;By checking certain attributes as morale, how well feed the soldiers were, illnesses and wounds, it was possible to check in advance how efficient the unit would fight in the upcoming combat.;En tenant compte de certaines données telles que le moral, l'alimentation des soldats, les maladies et les blessures, il était possible de prévoir l'efficacit?des troupes lors d'un prochain combat.;Durch die Überprüfung bestimmter Attribute wie Moral, Ernährungsstand der Soldaten, Krankheiten und Verwundungen wurde es möglich, abzuschätzen, wie effizient sich eine bestimmte Einheit in einem bevorstehenden Gefecht schlagen würde.;;Mediante el examen de determinados atributos como la moral, la buena alimentación de los soldados, las enfermedades y las heridas, era posible comprobar con antelación lo eficazmente que podría luchar una unidad en un futuro combate.;;;;;;;;;x;;;;
combat_loss_evaluation_schemata;Combat Loss Evaluation Schemata;Schéma d'évaluation des pertes;Gefechtsverlust-Evaluierungsschemata;;Esq. evaluac. pérdidas en combate;;;;;;;;;x;;;;
combat_loss_evaluation_schemata_desc;By counting losses on both sides and turning the figures into a matrix, it was possible to estimate losses in an upcoming combat in advance.;En comptant les pertes des deux camps et en dressant un tableau de données, il était possible d'estimer ?l'avance les pertes lors d'un prochain combat.;Durch die Ermittlung der Verluste beider Seiten und die Eingabe der Zahlen in einer Matrix konnten die Verluste in einem bevorstehenden Gefecht abgeschätzt werden.;;Mediante el cómputo de pérdidas en ambos bandos y la introducción de los resultados en una matriz, era posible estimar por adelantado las pérdidas de un futuro combate.;;;;;;;;;x;;;;
military_logistics;Military Logistics;Logistique militaire;Militärlogistik;;Logística militar;;;;;;;;;x;;;;
military_logistics_desc;Military Logistics;Logistique militaire;Militärlogistik;;Logística militar;;;;;;;;;x;;;;
pre_planned_depot_systems;Pre-planned Depot Systems;Réseau de dépôts prédéfinis;Vorausgeplante Depotsysteme;;Sist. depósito anticipados;;;;;;;;;x;;;;
pre_planned_depot_systems_desc;By planning a system of depots in peace time, set in a chain, these could be turned into focus points of the supply flow in war.;En planifiant, en temps de paix, un réseau de dépôts organisés en chaîne, ces derniers pouvaient servir de bases logistiques au cours de la guerre.;Zu Friedenszeiten gebaute, kettenförmig angeordnete Depotsysteme konnten als zentrale Unterstützungszentren für die kämpfende Truppe fungieren.;;La planificación de un sistema de depósitos en tiempos de paz, establecidos en cadena, podían convertirlos en puntos centrales del flujo de suministros durante una guerra.;;;;;;;;;x;;;;
logistical_calculations;Logistical Calculations;Calculs logistiques;Logistische Berechnungen;;Cálculos logísticos;;;;;;;;;x;;;;
