EVTOPTA38503;Accept their independence;Accepter l'indépendance;Ihre Unabhängigkeit akzeptieren;Cuatro años después de la muerte del sultán Said, Majid se neg?a pagar tributos a su hermano Thuwaini. Con ayuda británica al mando de Lord Canning, virrey de la India, se lleg?a un acuerdo que reconocía la independencia de Zanzíbar a cambio de un tributo.;Aceptar su independencia;;;;;;x;;;;;;;
EVTOPTB38503;Zanzibar is OURS!;Zanzibar nous appartient !;Sansibar gehört UNS!;Aceptar su independencia;¡Zanzíbar es NUESTRO!;;;;;;x;;;;;;;
EVTNAME45101;Soulique Declares Himself Emperor;Soulouque se proclame empereur;Soulique erklärt sich selbst zum Kaiser;;Soulouque se declara emperador;;;;;;x;;;;;;;
EVTDESC45101;Faustan Soulique, the compromise candidate for President in 1847, declared himself the second emperor of Haiti as Faustin I.;Faustin Soulouque, candidat compromis ?la présidentielle de 1847, s'est proclam?second empereur d'Haïti sous le nom de Faustin Ier.;Der 1847 zum Präsidenten gewählte General Faustin Soulouque hat sich selbst zum Kaiser Faustin I. von Haiti gekrönt.;Soulouque se declara emperador;Faustin Élie Soulouque, candidato de compromiso a presidente en 1847, se ha declarado a s?mismo segundo emperador de Hait?como Faustino I.;;;;;;x;;;;;;;
EVTOPTA45101;Vive l'Empereur Faustin!;Vive l'empereur Faustin !;Vive l'Empereur Faustin!;Faustin Élie Soulouque, candidato de compromiso a presidente en 1847, se ha declarado a s?mismo segundo emperador de Hait?como Faustino I.;Vive l'Empereur Faustin!;;;;;;x;;;;;;;
EVTNAME36200;The Constitution Signed;Signature de la constitution;Unterzeichnung der Verfassung;;Firma de la constitución;;;;;;x;;;;;;;
EVTDESC36200;Following upon the work of Stænderforsamlingerne and during the war against Slevig-Holsten and Prussia, the Danish King Frederik VII signed the Constitution,which allowed, among other things, parliamentary elections, a common draft, and the end of single rulings by the King. The King still enjoyed the right to select his cabinet from the majority party and approve of legislation, but the first true Danish democracy had been born.;?la suite du travail du Stænderforsamlingerne et pendant la guerre contre Slevig-Holstein et la Prusse, le roi danois Frederik VII a sign?la constitution, qui permet, entre autres, des élections parlementaires, un projet commun, et la fin des décisions uniques du roi. Le roi jouissait encore du droit de choisir son cabinet du parti majoritaire et d'approuver des lois, mais la première vraie démocratie danoise était née. ;Basierend auf der Arbeit der Stænderforsamlingerne unterzeichnete der Dänische König Frederik der Siebte die Verfassung während des Krieges gegen Schleswig-Holstein und Preußen. Dadurch wurden unter anderem Parlamentswahlen und die allgemeine Wehrpflicht ermöglicht, während der Einzelherrschaft des Königs ein Ende gesetzt wurde. Obwohl er immer noch sein Kabinett aus der Mehrheit wählen musste und die Gesetze zu verabschieden hatte, war dies die Geburtsstunde der ersten dänischen Demokratie.;Firma de la constitución;Tras el trabajo del 'Stænderforsamlingerne' y durante la guerra contra Schleswig-Holstein y Prusia, Federico VII firm?la constitución, que permitía, entre otras cosas, elecciones parlamentarias, el reclutamiento forzoso y acababa con las decisiones unilaterales del rey. El rey seguía disfrutando del derecho a elegir a su consejo de ministros entre el partido mayoritario y de aprobar la legislación, pero había nacido la primera democracia danesa.;;;;;;x;;;;;;;
EVTOPTA36200;Long live the King!;Longue vie au roi !;Lang lebe der König!;Tras el trabajo del Stænderforsamlingerne y durante la guerra contra Schleswig-Holstein y Prusia, Federico VII firm?la constitución, que permitía, entre otras cosas, elecciones parlamentarias, el reclutamiento forzoso y acababa con las decisiones unilaterales del rey. El rey seguía teniendo que elegir a su gabinete de entre la mayoría electa y aprobar las leyes, pero había nacido la primera auténtica democracia danesa.;¡Larga vida al rey!;;;;;;x;;;;;;;
EVTNAME45000;Dominican Republic to Join the United States?;La république dominicaine va-t-elle être rattachée aux États-Unis;Dominikanische Republik zu den USA?;Los mestizos están furiosos;Posible ingreso de la República Dominicana en los Estados Unidos;;;;;;x;;;;;;;
EVTDESC45000;President Baez has sent negotiators to explore the possibility of annexation of the Dominican Republic to the United States. Effectively it would give up independence.;Le Président Baez a envoy?des négociateurs pour étudier la possibilit?d'une annexion de la République dominicaine par les États-Unis, ce qui équivaut ?renoncer ?l'indépendance.;Präsident Baez hat Unterhändler in die USA geschickt, um die Möglichkeit der Annexion der Dominikanischen Republik durch die Amerikaner zu diskutieren. Dies kommt dem Ende unserer Unabhängigkeit gleich.;Posible ingreso de la República Dominicana en los Estados Unidos;El presidente Báez ha enviado negociadores a investigar la posibilidad de la anexión de la República Dominicana por parte de los Estados Unidos. Eso significaría renunciar a la independencia;;;;;;x;;;;;;;
EVTOPTA45000;Seek Annexation;Rechercher l'annexion;Annexion befürworten;El presidente Báez ha enviado negociadores a investigar la posibilidad de la anexión de la República Dominicana por parte de los Estados Unidos. Renunciando de facto a tu independencia.;Solicitar la anexión;;;;;;x;;;;;;;
EVTOPTB45000;We shall stay independent!;Nous resterons indépendants !;Wir sollten unabhängig bleiben!;Solicitar la anexión;¡Intentaremos mantener la independencia!;;;;;;x;;;;;;;
EVTNAME45001;Britain Intercedes;Entremise britannique;Großbritannien interveniert;¡Intentaremos mantener la independencia!;Intercesión de Gran Bretaña;;;;;;x;;;;;;;
EVTDESC45001;The Dominican Republic is seeking annexation by the United States.;La république dominicaine souhaite être rattachée aux États-Unis;Die Dominikanische Republik sucht amerikanische Annexion.;Intercesión de Gran Bretaña;La República Dominicana busca su anexión por los Estados Unidos.;;;;;;x;;;;;;;
EVTOPTA45001;We have commercial interests to protect.;Nous devons protéger nos intérêts commerciaux;Wir haben Geschäftsinteressen zu schützen.;La República Dominicana busca su anexión por los Estados Unidos.;Tenemos que proteger nuestros intereses comerciales.;;;;;;x;;;;;;;
EVTOPTB45001;Let them have it.;Qu'ils obtiennent ce qu'ils veulent;Sie können die Dominikanische Republik haben.;Tenemos que proteger nuestros intereses comerciales.;Que se la queden.;;;;;;x;;;;;;;
EVTNAME45002;Do We Want to Incorporate the Dominican Republic?;Souhaitons-nous l'incorporation de la république dominicaine ?;Wollen wird die Dominikanische Republik aufnehmen?;Que se la queden.;¿Queremos incorporar a la República Dominicana?;;;;;;x;;;;;;;
EVTDESC45002;Representatives of the Dominican Republic have offered annexation, and suggested joining our union as a state!;Des représentants de la république dominicaine ont propos?une annexion, ils veulent se joindre ?nous !;Vertreter der Dominikanischen Republik haben uns ihre Annexion angeboten. Die Dominikanische Republik möchte zu einem unserer Unionsstaaten werden.;¿Queremos incorporar a la República Dominicana?;¡Unos representantes de la República Dominicana han ofrecido su anexión y quieren convertirse en un estado de nuestra Unión!;;;;;;x;;;;;;;
EVTOPTA45002;The Caribbean is our Destiny;Les caraïbes sont notre destin;Die Karibik ist unsere Bestimmung.;¡Unos representantes de la República Dominicana han ofrecido su anexión y quieren convertirse en un estado de nuestra Unión!;Nuestro destino es el de las islas Caribe;;;;;;x;;;;;;;
EVTOPTB45002;We have no interest in that area.;Nous n'avons aucun intérêt dans cette zone.;An diesem Gebiet haben wir kein Interesse.;;No nos interesa esa zona.;;;;;;x;;;;;;;
EVTNAME45003;Dominican Republic to Join France?;La république dominicaine va-t-elle être rattachée ?la France ?;Dominikanische Republik zu Frankreich?;;Posible unión de la República Dominicana con Francia;;;;;;x;;;;;;;
EVTDESC45003;President Baez has sent negotiators to explore the possibility of annexation of the Dominican Republic to France. Effectively it would give up independence.;Le Président Baez a envoy?des négociateurs pour étudier la possibilit?d'une annexion de la République dominicaine par les États-Unis, ce qui équivaut ?renoncer ?l'indépendance.;Präsident Baez hat Unterhändler nach Frankreich geschickt, um die Möglichkeit der Annexion der Dominikanischen Republik durch die Franzosen zu diskutieren. Dies kommt dem Ende unserer Unabhängigkeit gleich.;Posible unión de la República Dominicana con Francia;El presidente Báez ha enviado negociadores a investigar la posibilidad de la anexión de la República Dominicana por parte de Francia. Eso significaría renunciar a la independencia;;;;;;x;;;;;;;
EVTNAME45004;Britain Steps In;La Grande-Bretagne intervient;Großbritannien schreitet ein;El presidente Báez ha enviado negociadores a investigar la posibilidad de la anexión de la República Dominicana por parte de Francia. Renunciando de facto a tu independencia.;Gran Bretaña interviene;;;;;;x;;;;;;;
EVTDESC45004;The Dominican Republic is seeking annexation by France.;La république dominicaine souhaite être rattachée ?la France;Die Dominikanische Republik sucht französische Annexion.;Gran Bretaña interviene;La República Dominicana busca su anexión a Francia.;;;;;;x;;;;;;;
EVTNAME45005;Dominican Republic Annexed to France?;La France va-t-elle annexer la république dominicaine ?;Annexion der Dominikanischen Republik durch Frankreich?;La República Dominicana busca su anexión a Francia.;¿Se ha anexionado Francia la República Dominicana?;;;;;;x;;;;;;;
EVTDESC45005;Representatives of the Dominican Republic have made us the offer of annexing their nation.;Des représentants de la république dominicaine nous ont propos?une annexion.;Vertreter der Dominikanischen Republik haben uns ihre Annexion angeboten.;¿Se ha anexionado Francia la República Dominicana?;Representantes de la República Dominicana nos han ofrecido anexionarnos su nación.;;;;;;x;;;;;;;
EVTOPTA45005;It's a natural part of France!;Elle fait naturellement partie de la France !;Sie ist ein natürlicher Bestandteil Frankreichs!;Representantes de la República Dominicana nos han ofrecido anexionarnos su nación.;¡Es una parte natural de Francia!;;;;;;x;;;;;;;
EVTOPTB45005;Why would we need that island...;Que ferions-nous de cette île...;Was sollten wir mit diesem Inselchen schon anfangen?;¡Es una parte natural de Francia!;¿Para qu?íbamos a necesitar esa isla...?;;;;;;x;;;;;;;
EVTDESC70000;Another astounding victory for $COUNTRY$ today, as it has now become clear that $STATE$ will, as has been expected for some time, be taken up into the $COUNTRY_ADJ$ patrimony with full rights of national statehood. One question that still remains to settle is, however, the issue of slavery. Slavery can be extended within our country, and the question on the table is whether we wish to extend the institution to $STATE$, or not?;Encore une victoire stupéfiante pour $COUNTRY$ aujourd'hui, comme il est maintenant devenu clair que $STATE$ sera, comme cela ét?attendu depuis un certain temps, repris dans le patrimoine $COUNTRY_ADJ$ avec tous les droits d'un Etat national. Un point qui reste ?régler est, cependant, la question de l'esclavage. L'esclavage ne peut être étendu dans notre pays, et la question sur la table est de savoir si nous souhaitons proroger l'institution de $STATE$, ou non ? ;Heute hat $COUNTRY$ einen weiteren beeindruckenden Sieg erreicht, da nun feststeht, dass $STATE$, wie bereits seit einiger Zeit erwartet wurde, mit vollen Rechten nationaler Eigenstaatlichkeit in das $COUNTRY_ADJ$ Patrimonium aufgenommen werden wird. Die Sklaverei stellt das einzig noch verbleibende Problem dar. Die Sklaverei könnte in unserem Land weiter verbreitet werden, und die Frage ist, ob wir ihre Institution auf $STATE$ ausdehnen sollen oder nicht.;;Hoy se ha producido otra asombrosa victoria para $COUNTRY$, pues ya ha quedado claro que, como ya se venía esperando, $STATE$ pasar?a formar parte de la nación $COUNTRY_ADJ$ con plenos derechos y condición de estado nacional. Sin embargo, una cuestión que todavía queda por zanjar es el asunto de la esclavitud. La esclavitud puede expandirse por nuestro país, y la cuestión sobre la mesa es si queremos que la institución abarque a $STATE$, o no?;;;;;;;;;x;;;;
EVTOPTA70000;Extend Slavery;Étendre l'esclavage;Sklaverei ausdehnen;;Expandamos la esclavitud;;;;;;;;;x;;;;
EVTOPTB70000;Do not extend slavery;Ne pas étendre l'esclavage;Sklaverei nicht ausdehnen;;No expandamos la esclavitud;;;;;;;;;x;;;;
EVTDESC70001;Another astounding victory for $COUNTRY$ today, as it has now become clear that $STATE$ will, as has been expected for some time, be taken up into the $COUNTRY_ADJ$ patrimony with full rights of national statehood.;Aujourd'hui, $COUNTRY$ vient de remporter une étonnante victoire, puisqu'il est désormais clair que $STATE$, comme il fallait s'y attendre, rejoindra le patrimoine $COUNTRY_ADJ$ avec tous les droits inhérents ?sa nature étatique.;Heute hat $COUNTRY$ einen weiteren beeindruckenden Sieg erreicht, da nun feststeht, dass $STATE$, wie bereits seit einiger Zeit erwartet wurde, mit vollen Rechten nationaler Eigenstaatlichkeit in das $COUNTRY_ADJ$ Patrimonium aufgenommen werden wird.;;Hoy se ha producido otra asombrosa victoria para $COUNTRY$, pues ya ha quedado claro que, como ya se venía esperando, $STATE$ pasar?a formar parte de la nación $COUNTRY_ADJ$ con plenos derechos y condición de estado nacional.;;;;;;;;;x;;;;
EVTOPTA70001;Excellent!;Parfait !;Hervorragend!;;¡Excelente!;;;;;;;;;x;;;;
FOCUS_ALLREADY_SELECTED;Currently Selected Focus.;Cause actuellement sélectionnée.;Aktuell ausgewählter Fokus.;;Prioridad seleccionada actualmente;;;;;;;;;x;;;;
FOCUS_OWNED_COLONY;You cannot colonize a non empty province.;Vous ne pouvez pas coloniser une province non vide.;Sie können keine leere Provinz kolonisieren.;;No puedes colonizar una provincia que no est?vacía;;;;;;;;;x;;;;
FOCUS_NOT_YOUR_PROVINCE;This action cannot be taken in a province you do not own.;Cette action est impossible dans une province qui ne vous appartient pas.;Die Aktion kann nicht in einer Provinz ausgeführt werden, die Ihnen nicht gehört.;;No puedes realizar esta acción en una provincia que no te pertenece.;;;;;;;;;x;;;;
FOCUS_GP_ONLY;Only Great Powers may do this.;Seules les Grandes Puissances en sont capables.;Dies ist nur Großmächten möglich.;;Esto solo lo pueden hacer las grandes potencias.;;;;;;;;;x;;;;
FOCUS_MAX;Only 3 nations may focus here at the same time.;Seules 3 nations peuvent se concentrer ici en même temps.;Nur drei Nationen können gleichzeitig hier ihren Fokus haben.;;Aqu?solo pueden centrarse 3 naciones al mismo tiempo.;;;;;;;;;x;;;;
FOCUS_PROMOTE_VAL;National focus: §G$VAL$§W%;Cause nationale : §G$VAL$%§W;Nationaler Fokus: §G$VAL$§W%;;Prioridad nacional: §G$VAL$§W%;;;;;;;;;x;;;;
FOCUS_NO_POINTS;Not enough free national focus points.;Points de cause nationale insuffisants.;Nicht genügend freie nationale Fokuspunkte.;;No dispones de suficientes puntos de prioridad nacional.;;;;;;;;;x;;;;
rail_focus;Railroads;Chemins de fer;Eisenbahnen;;Ferrocarriles;;;;;;;;;x;;;;
encourage_rail;Build Railroads ;Construire des chemins de fer ;Eisenbahn bauen;;Construir ferrocarriles ;;;;;;;;;x;;;;
immigration_focus;Immigration;Immigration;Immigration;;Inmigración;;;;;;;;;x;;;;
immigration;Attract Immigrants ;Attirer des immigrants ;Einwanderer anlocken;;Atraer inmigrantes ;;;;;;;;;x;;;;
colonial_focus;Colonisation;Colonisation;Kolonisation;;Colonización;;;;;;;;;x;;;;
colonize;Colonize ;Envoyer des colons ;Kolonisten entsenden;;Colonizar ;;;;;;;;;x;;;;
promotion_focus;Promotion;Promotion;Beförderung;;Promoción;;;;;;;;;x;;;;
promote_aristocrats;Encourage Aristocrats ;Encourager les aristocrates ;Aristokraten fördern;;Potenciar aristócratas ;;;;;;;;;x;;;;
promote_artisans;Encourage Artisans ;Encourager les artisans ;Handwerker fördern;;Potenciar artesanos ;;;;;;;;;x;;;;
promote_bureaucrats;Encourage Bureaucrats ;Encourager les bureaucrates ;Bürokraten fördern;;Potenciar burócratas ;;;;;;;;;x;;;;
promote_capitalists;Encourage Capitalists ;Encourager les capitalistes ;Kapitalisten fördern;;Potenciar capitalistas ;;;;;;;;;x;;;;
promote_clergymen;Encourage Clergymen ;Encourager les membres du clerg?;Geistliche fördern;;Potenciar clérigos ;;;;;;;;;x;;;;
promote_clerks;Encourage Clerks ;Encourager les employés ;Angestellte fördern;;Potenciar oficinistas ;;;;;;;;;x;;;;
promote_craftsmen;Encourage Craftsmen ;Encourager les ouvriers ;Facharbeiter fördern;;Potenciar obreros ;;;;;;;;;x;;;;
promote_farmers;Encourage Farmers ;Encourager les fermiers ;Bauern fördern;;Potenciar campesinos ;;;;;;;;;x;;;;
promote_labourers;Encourage Labourers ;Encourager les mineurs ;Arbeiter fördern;;Potenciar peones ;;;;;;;;;x;;;;
promote_officers;Encourage Officers ;Encourager les officiers ;Offiziere fördern;;Potenciar oficiales ;;;;;;;;;x;;;;
promote_soldiers;Encourage Soldiers ;Encourager les soldats ;Soldaten fördern;;Potenciar soldados ;;;;;;;;;x;;;;
production_focus;Production ;Production ;Produktion;;Producción ;;;;;;;;;x;;;;
automation_focus;Encourage Automotive Industry ;Encourager l'industrie automobile ;Automobilindustrie fördern;;Potenciar industria automotriz ;;;;;;;;;x;;;;
electrical_focus;Encourage Electrical Industry ;Encourager l'industrie électrique ;Elektroindustrie fördern;;Potenciar industria eléctrica ;;;;;;;;;x;;;;
chemical_focus;Encourage Chemical Industry ;Encourager l'industrie chimique ;Chemische Industrie fördern;;Potenciar industria química ;;;;;;;;;x;;;;
shipping_focus;Encourage Shipping Industry ;Encourager l'industrie navale ;Schifffahrtsindustrie fördern;;Potenciar industria naval ;;;;;;;;;x;;;;
textile_focus;Encourage Textile Industry ;Encourager l'industrie textile ;Textilindustrie fördern;;Potenciar industria textil ;;;;;;;;;x;;;;
wood_focus;Encourage Wood Industry ;Encourager l'industrie du bois ;Holzindustrie fördern;;Potenciar industria maderera ;;;;;;;;;x;;;;
basic_industry_focus;Encourage Basic Industry ;Encourager l'industrie de base ;Grundstoffindustrie fördern;;Potenciar industria básica ;;;;;;;;;x;;;;
armaments_focus;Encourage Armaments Industry ;Encourager l'industrie de l'armement ;Waffenindustrie fördern;;Potenciar industria de armamentos ;;;;;;;;;x;;;;
consumer_focus;Encourage Consumer Goods Industry ;Encourager l'industrie des biens de consommation ;Gebrauchsgüterindustrie fördern;;Potenciar industria de bienes de consumo ;;;;;;;;;x;;;;
railroad_build_desc;Capitalists §Y$VAL$§W% more likely to build railroads.;§Y$VAL$%§W des capitalistes ont plutôt tendance ?construire des chemins de fer.;Kapitalisten bauen §Y$VAL$§W% mit größerer Wahrscheinlichkeit Eisenbahnen.;;Un §Y$VAL$§W% de capitalistas prefieren construir ferrocarriles.;;;;;;;;;x;;;;
immigration_focus_desc;Migrants §Y$VAL$§W% more likely to choose region.;§Y$VAL$%§W des immigrants ont plutôt tendance ?choisir une région.;Einwanderer wählen diese Region mit um §Y$VAL$§W% größerer Wahrscheinlichkeit aus.;;Un §Y$VAL$§W% de inmigrantes prefieren elegir región.;;;;;;;;;x;;;;
colony_focus_desc;Increase colony level by about §Y$VAL$§W% each month.;Augmenter le niveau de la colonie d'environ §Y$VAL$%§W tous les mois.;Kolonialstufe monatlich um §Y$VAL$§W% erhöhen.;;Incrementa el nivel de colonia en torno a un §Y$VAL$§W% cada mes.;;;;;;;;;x;;;;
REMOVE_FOCUS;Remove Focus;Supprimer la cause;Fokus entfernen;;Quitar prioridad;;;;;;;;;x;;;;
RULE_BUILD_RAILWAY;Build Railway;Construire une voie ferrée;Eisenbahn bauen;;Construir ferrocarril;;;;;;;;;x;;;;
RULE_PRIMARY_CULTURE_VOTING;Primary culture can vote;La culture principale peut voter;Primärkultur kann wählen;;Cultura principal puede votar;;;;;;;;;x;;;;
RULE_CULTURE_VOTING;Accepted cultures can vote;Les cultures acceptées peuvent voter;Akzeptierte Kulturen können wählen;;Culturas aceptadas pueden votar;;;;;;;;;x;;;;
RULE_ALL_VOTING;All cultures can vote;Toutes les cultures peuvent voter;Alle Kulturen können wählen;;Todas las culturas pueden votar;;;;;;;;;x;;;;
RULE_LARGEST_SHARE;Largest Share wins;La plus grande part l'emporte;Größter Stimmenanteil gewinnt;;Gana la mayoría;;;;;;;;;x;;;;
RULE_DHONT;Jefferson Method;Méthode de Jefferson;Jefferson-Methode;;Sistema de Jefferson;;;;;;;;;x;;;;
RULE_SAINTE_LAQUE;Proportional Selection of Seats;Sélection proportionnelle des sièges;Verhältnisgemäße Sitzverteilung;;Designación proporcional de escaños;;;;;;;;;x;;;;
MINIMUM_STOCKPILE_TARGET;Minimum stockpile:;Quantit?min. en réserve;Minimum-Vorrat:;;Reserva mínima:;;;;;;;;;x;;;;
MAXIMUM_STOCKPILE_TARGET;Maximum stockpile:;Quantit?max. en réserve;Maximal-Vorrat:;;Reserva máxima:;;;;;;;;;x;;;;
GOV_NEED_DETAIL;Need $VAL$ for government;Un besoin de $VAL$ pour notre gouvernement;Benötigt $VAL$ für Regierung;;Se necesita $VAL$ para el gobierno;;;;;;;;;x;;;;
FACTORY_NEED_DETAIL;Need $VAL$ for producers;Un besoin de $VAL$ pour notre industrie;Benötigt $VAL$ für Produzenten;;Se necesita $VAL$ para los productores;;;;;;;;;x;;;;
POP_NEED_DETAIL;Need $VAL$ for pops;Un besoin de $VAL$ pour notre population;Benötigt $VAL$ für Bevölkerungen;;Se necesita $VAL$ para las POB;;;;;;;;;x;;;;
PRODUCED_DETAIL_REMOVE;$VAL$ produced in our country;$VAL$ produit(s) dans notre pays;$VAL$ werden in Ihrem Land produziert;;$VAL$ producido en nuestro país;;;;;;;;;x;;;;
REMOVE_RULE_OPEN_FACTORY;Open Factories;Ouvrir des usines;Fabriken öffnen;;Abrir fábricas;;;;;;;;;x;;;;
REMOVE_RULE_CLOSE_FACTORY;Close Factories;Fermer des usines;Fabriken schließen;;Cerrar fábricas;;;;;;;;;x;;;;
REMOVE_LIT_CHANGE;Daily Change;Changement quotidien;Tägliche Veränderung;;Cambio diario;;;;;;;;;x;;;;
PLURALITY_CHANGE;Monthly Change;Changement mensuel;Monatliche Veränderung;;Cambio mensual;;;;;;;;;x;;;;
TOO_SOON_FOR_REFORM;The Upper House can only enact a new reform once every month. We have to wait until §Y$DATE$§W until we can enact another reform.;La Chambre haute ne peut décréter qu'une seule nouvelle réforme par mois. Nous devons attendre jusqu'au §Y$DATE$§W avant de pouvoir décréter une autre réforme.;Das Oberhaus kann monatlich nur eine neue Reform verfügen. Mit der Verfügung einer weiteren Reforum müssen wir bis zum §Y$DATE$§W warten.;;La cámara alta solo puede aprobar una nueva reforma cada mes. Tenemos que esperar hasta el §Y$DATE$§W para poder aprobar otra reforma.;;;;;;;;;x;;;;
IS_NEXT_STEP_ONLY;In this category of reforms, only gradual change can be done, so only one step back or forward can be done at any time.;Dans cette catégorie de réformes, seul le changement progressif est possible, ?savoir une étape en arrière ou en avant ?la fois.;In dieser Reformkategorie können nur allmähliche Veränderungen erfolgen. Aus diesem Grund kann jeweils nur ein Schritt nach vorne oder nach hinten gemacht werden.;;En esta categoría de reformas, solo se puede cambiar de forma gradual, as?que cada vez solo se podr?retroceder o avanzar un paso cada vez.;;;;;;;;;x;;;;
PERC_OF_PARLAMENT;$PERC$% of Parliament.;$PERC$% du Parlement.;$PERC$% des Parlaments.;;$PERC$% del parlamento;;;;;;;;;x;;;;
IDEOLOGY_LABEL;Ideology;Idéologie;Ideologie;;Ideología;;;;;;;;;x;;;;
VOTERS_LABEL;Voters;Électeurs;Wähler;;Votantes;;;;;;;;;x;;;;
###################################################################;;;;;;;;;;;;;;x;;;;
# Mapmode Buttons;;;;;;;;;;;;;;x;;;;
###################################################################;;;;;;;;;;;;;;x;;;;
MAPMODE_1;Terrain Mapmode;Mode de carte §YTerrain§W;Gelände-Kartenmodus;;Modo mapa geográfico;;;;;;;;;x;;;;
MAPMODE_2;Political Mapmode;Mode de carte §YPolitique§W;Politik-Kartenmodus;;Modo mapa político;;;;;;;;;x;;;;
MAPMODE_3;Revoltrisk Mapmode;Mode de carte §YRisque de révolte§W;Revoltenrisiko-Kartenmodus;;Modo de mapa de riesgo de revuelta;;;;;;;;;x;;;;
MAPMODE_4;Diplomatic Mapmode;Mode de carte §YDiplomatie§W;Diplomatie-Kartenmodus;;Modo de mapa diplomático;;;;;;;;;x;;;;
MAPMODE_5;Region Mapmode;Mode de carte §YRégion§W;Regions-Kartenmodus;;Modo de mapa de regiones;;;;;;;;;x;;;;
MAPMODE_6;Infrastructure Mapmode;Mode de carte §YInfrastructure§W;Infrastruktur-Kartenmodus;;Modo de mapa de infraestructura;;;;;;;;;x;;;;
MAPMODE_7;Colonial Mapmode;Mode de carte §YColonie§W;Kolonial-Kartenmodus;;Modo de mapa colonial;;;;;;;;;x;;;;
MAPMODE_8;Administrative Mapmode;Mode de carte §YAdministration§W;Verwaltungs-Kartenmodus;;Modo mapa administrativo;;;;;;;;;x;;;;
MAPMODE_9;Recruitment Mapmode;Mode de carte §YRecrutement§W;Rekrutierungs-Kartenmodus;;Modo mapa de reclutamiento;;;;;;;;;x;;;;
MAPMODE_10;National Focus Mapmode;Mode de carte §YCause nationale§W;Nationaler Fokus-Kartenmodus;;Modo mapa de prioridad nacional;;;;;;;;;x;;;;
#;;;;;;;;;;;;;;x;;;;
SOLMP_NO_SOLDIER_POPS;There are no soldier pops in this province that can be recruited for troops.;Ce POP ne compte pas de soldats susceptibles d'être recrutés.;In dieser Provinz gibt es keine Soldaten-BEVs, die Sie für Ihre Truppen rekrutieren könnten.;;En esta provincia no hay POB de soldados que se puedan reclutar para las tropas.;;;;;;;;;x;;;;
SOLMP_OVER_RECRUITED;This province has no longer the amount of soldier pops needed to support the troops it has raised.;Ce POP ne compte plus assez de soldats pour garnir les rangs de ses troupes.;Diese Provinz verfügt nicht länger über die erforderliche Anzahl an Soldaten-BEVs, um die ausgehobenen Truppen zu unterstützen.;;Esta provincia ya no dispone de la cantidad necesaria de POB de soldados para sustentar a las tropas formadas.;;;;;;;;;x;;;;
SOLMP_DETAILS;There is currently §Y$CURRENT$§W brigades recruited from this province, and the soldier pops can support §Y$ALLOWED$§W brigades at maximum.;Actuellement, §Y$CURRENT$§W régiments ont ét?recrutés dans cette province et les soldats peuvent soutenir §Y$ALLOWED$§W régiments au maximum.;Derzeit gibt es §Y$CURRENT$§W Regimenter, die in dieser Provinz rekrutiert wurden, und die Soldaten-BEVs können maximal §Y$ALLOWED$§W Regimenter unterstützen.;;Actualmente hay §Y$CURRENT$§W brigadas reclutadas de esta provincia, y las POB de soldados pueden sustentar un máximo de §Y$ALLOWED$§W brigadas.;;;;;;;;;x;;;;
#;;;;;;;;;;;;;;x;;;;
PROVTIP_NAVAL_BASE;Closest Naval Base: ;Base navale la plus proche : ;Nächster Marinestützpunkt:;;Base naval más cercana: ;;;;;;;;;x;;;;
COLONIZE_LIFE_RATING;Liferating: §R$RATE$§W. Current tech allows colonies where liferating is at least: §Y$TECH$§W;Habitabilit?de §R$RATE$§W. La technologie actuelle permet les colonies dont l'habitabilit?est d'au moins : §Y$TECH$§W;Lebensqualität: §R$RATE$§W. Aktuelle Technologie ermöglicht Errichtung von Kolonien mit einer minimalen Lebensqualität von: §Y$TECH$§W;;Nivel de vida: §R$RATE$§W. La tecnología actual permite colonias cuyo nivel de vida es al menos: §Y$TECH$§W;;;;;;;;;x;;;;
COLONIZE_CLOSEST_BASE_TO_FAR;No naval base close enough;Aucune base navale de suffisamment proche.;Kein Marinestützpunkt nahe genug;;No hay base naval lo bastante cerca;;;;;;;;;x;;;;
CONFIRM_CREATE_STATE_TITLE;Create State;Créer un État;Staat erstellen;;Crear estado;;;;;;;;;x;;;;
CONFIRM_CREATE_STATE_DESC;Do you wish to turn this colony into a state?\nThis will make it into a normal state in your nation, conferring upon its population the same rights and privileges as your other citizens.;Souhaitez-vous transformer cette colonie en État ?\nElle deviendra alors un État normal de votre nation et sa population disposera des mêmes droits et privilèges que vos autres citoyens.;Möchten Sie diese Kolonie in einen Staat verwandeln?\nDies würde sie zu einem normalen Staat innerhalb Ihrer Nation machen und ihrer Bevölkerung dieselben Rechte und Privilegien gewähren wie Ihren restlichen Bürgern.;;¿Quieres convertir esta colonia en un estado?\nEsto la convertir?en un estado normal de tu nación, confiriéndole a su población los mismo derechos y privilegios que al resto de tus ciudadanos.;;;;;;;;;x;;;;
BUILDTYPE_FACTORY;Factory;Usine;Fabrik;;Fábrica;;;;;;;;;x;;;;
BUILDTYPE_RGO;Rgo;EAM;RGO;;TOR;;;;;;;;;x;;;;
BUILDTYPE_INFRASTRUCTURE;Infrastructure;Infrastructures ferroviaires;Infrastruktur;;Infraestruct.;;;;;;;;;x;;;;
BUILDTYPE_NAVALBASE;Naval Base;Base navale;Marinestützpunkt;;Base naval;;;;;;;;;x;;;;
BUILDTYPE_FORT;Fort;Fort;Fort;;Fuerte;;;;;;;;;x;;;;
