RELATION_BETWEEN;Current relation between $COUNTRY1$ and $COUNTRY2$: $RELATION$;Relation actuelle entre $COUNTRY1$ et $COUNTRY2$ : $RELATION$;Derzeitige Beziehungen zwischen $COUNTRY1$ und $COUNTRY2$: $RELATION$;;;;;;;;;;;x
ADD_RELATIVE_INCOME_EFFECT;Treasury: $VALUE$?;Tresor :  $VALUE$ ?;Schatzkammer: $VALUE$?;;;;;;;;;;;x
CORRUPTION_LESS_THAN;Corruption less than ;Corruption inferieure a ;Korruption unter;;;;;;;;;;;x
CORRUPTION_MORE_THAN;Corruption more than ;Corruption superieure a ;Korruption uber;;;;;;;;;;;x
MOVEMENT_RADICALISM_FROM_SIZE;Population support: $VAL$ ;Soutien populaire : $VAL$ ;Unterstutzung der Bevolkerung: $VAL$;;;;;;;;;;;x
serfdom_not_abolished;Serfdom not abolished:;Le servage n'est pas aboli :;Leibeigenenschaft nicht abgeschafft:;;;;;;;;;;;x
LEADERSHIP;Leadership;Preeminence;Herrschaft;;;;;;;;;;;x
ASSIMILATE_EFFECT;Assimilate all Pops in state\n;x
WORLD_WARS_ENABLE_DESC;Great wars can now become World wars;x
WORLD_WARS_ENABLED_DESC;World wars are enabled;x
WORLD_WARS_DISABLED_DESC;World wars are NOT enabled;x
SM_WINDOW;Window mode;x
SM_WINDOWED;Windowed;x
SM_FULLSCREEN;Fullscreen;x
SM_BORDERLESS;Borderless;x
IGNORE_DECISION_ON;This decision is set to NOT notify the player when it is available to be taken.\n\n§GClick to change notification status.?;x
IGNORE_DECISION_OFF;This decision is set to notify the player when it is available to be taken.\n\n§GClick to change notification status.?;x
SPLITINHALF;Split in Half;x
SPLITINHALF_DRO;Split in half will split the current unit into two roughly even-sized units and select the larger of the two units.;x
GIVE_UNIT_COMMAND_BUTTON;Command Units;;Kontrolliere Einheiten;;;;;;;;x
GIVE_UNIT_COMMANDTITLE;Command Units;;Kontrolliere Einheiten;;;;;;;;x
GIVE_UNIT_COMMAND_DESC;While fighting a war together, a puppet's overlord may take command of their units.;;Wahrend sie gemeinsam einen Krieg bestreiten, darf der Herrscher die Kontrolle uber die Einheiten seiner Marionetten ubernehmen.;;;;;;;;x
GIVE_UNIT_COMMAND_OK;Ask your puppet to take back command over their own units.;;Frage deine Marionette, ob sie die Kontrolle uber ihre Einheiten zuruckerlangen will.;;;;;;;;x
GIVE_UNIT_COMMAND_CANT_CONTROL;You can command units of your §Ypuppets? only when you are fighting in a war together.;;Sie konnen die Einheiten Ihrer §YMarionetten? nur dann kontrollieren, wenn Sie gemeinsam einen Krieg bestreiten.;;;;;;;;x
GIVE_UNIT_COMMAND_ALREADY_CONTROL;You are already in command of their units.;;Sie kontrollieren schon ihre Einheiten.;;;;;;;;x
CANCEL_UNIT_COMMAND_BUTTON;Give Back Units;;Einheiten zuruckgeben;;;;;;;;x
CANCEL_UNIT_COMMANDTITLE;Give Back Units;;Einheiten zuruckgeben;;;;;;;;x
CANCEL_UNIT_COMMAND_DESC;Give Back Units;;Einheiten zuruckgeben;;;;;;;;x
CANCEL_UNIT_COMMAND_OK;Give them back their units.;;Geben Sie ihnen ihre Einheiten zuruck.;;;;;;;;x
CANCEL_UNIT_COMMAND_NOT_IN_CONTROL;You are not in command of this unit.;;Sie kontrollieren diese Einheit nicht.;;;;;;;;x
cut_down_to_size_boxer_setup;Force China to pay for the crimes of the Boxer rebels.;;Zwinge China, fur die Verbrechen der Boxer-Rebellen zu busen.;;;;;;;;x
cut_down_to_size_boxer_short;Force China to pay for the Boxer's crimes.;;Zwinge China, fur die Verbrechen der Boxer zu busen.;;;;;;;;x
LACK_OF_MAINTENANCE_GOODS;Lack of maintenance goods;;Ungenugend Wartungsguter;;;;;;;;x
AIREASON_TOO_MANY_CRISIS_WARGOALS;Added Wargoals;;Hinzugefugte Kriegsziele;;;;;;;;x
AIREASON_NOT_OVERLORD;Not my Overlord;;Nicht mein Herrscher;;;;;;;;x
INFLUENCE_SPHERE_NEIGHBOUR;Neighbouring sphere member;;Benachbarter Spherenmitglied;;;;;;;;x
col_liferate_techs;Researching the following will help deal with the local life rating:;;Folgende Forschungen zu erfoschen wird mit den lokalen Lebensbeschaffenheiten helfen:;;;;;;;;x
SOIS_HAS_REBELS_WARNING;Rebels have risen against our Sphere members: §Y$LIST$?;;Rebellen haben bei Spherenmitgliedern rebelliert: §Y$LIST$?;;;;;;;;x
ALLIANCE_INVALID_GPS_IN_CRISIS;The Alliance between §Ytwo Great Powers? can't be formed when the §Ycrisis? is active.;;Eine Allianz zwischen §Yzwei Grosmachten? kann nicht geformt werden wahrend die §YKrise? aktiv ist.;;;;;;;;x
BP_TOOL_ARROW_MEDIUM_1_DASHED;Medium Dashed Arrow 1;;Mittlerer gestrichelter Pfeil 1;;;;;;;;x
BP_TOOL_ARROW_MEDIUM_2_DASHED;Medium Dashed Arrow 2;;Mittlerer gestrichelter Pfeil 2;;;;;;;;x
BP_TOOL_ARROW_MEDIUM_3_DASHED;Medium Dashed Arrow 3;;Mittlerer gestrichelter Pfeil 3;;;;;;;x
BP_TOOL_ARROW_THICK_DASHED;Thick Dashed Arrow;;Dicker gestrichelter Pfeil;;;;;;;;x
BP_TOOL_ARROW_SLIM_DASHED;Slim Dashed Arrow;;Dunner gestrichelter Pfeil;;;;;;;;x
BP_OPEN_TOOLTIP;Open/Close the battle plan editor.;;Offnen/Schliesen des Schlachtplaners.;;;;;;;;;;x
BP_TOGGLE_TOOLTIP;Show/Hide the current battle plans.;;Anzeigen/Verbergen des aktuellen Schlachtplanes.;;;;;;;;;;x
COUNTRYALERT_ColonialGood_invest;§GWe can invest in our a colony in ?§Y$REGION$?;;§GWir konnen in eine unserer Kolonien in ?§YREGION$? investieren!;;;;;;;;;;x
EXILED_DESC;This unit is §Rexiled?, as it's in foreign territory during peacetime without military access. Exiled units cannot engage in combat, and their scouting abilities are reduced, but they are able to march home through foreign territory. Return your unit to the nearest owned province!;;Diese Einheit befindet sich im §RExil?, da sie sich zu Friedenszeiten ohne Durchmarschrechte in fremdem Territorium aufhalt. Einheiten im Exil konnen nicht an Kampfen teilnehmen und haben reduzierte Sichtweite, durfen aber durch fremdes Territorium nach Hause marschieren. Bewegen sie diese Eineit zu einer Ihrer Provinzen, um den Status aufzuheben!;;;;;;;;x
TWS_FULFILLED;Fulfilled in $PERC$;;Erfullt zu $PERC$;;;;;;;;x
TWS_NOT_FULFILLED;§RNot Fulfilled?;;§RNicht erfullt?;;;;;;;;x
TICKING_WARSCORE_DESC_CURR;Currently $VAL$.;;Derzeit $VAL$.;;;;;;;;x
UNIT_BORROWED;This unit is temporarly under our command.;;Diese Einheit befindet sich zeitweilig unter unserem Kommando.;;;;;;;;x
DISBAND_TOO_SMALL_UNIT;Disband Undermanned Brigades;;Unterbesetzte Brigaden auflosen;;;;;;;;x
DISBAND_TOO_SMALL_UNIT_DRO;This option will disband all brigades that are not currently supported by a full-strength soldier POP.;;Diese Option lost alle Brigaden auf, die nicht auf einer vollwertigen Soldaten-Bevolkerung basieren.;;;;;;;;x
CONFIRM_DISBAND_TOO_SMALL_TITLE;Do you wish to disband all undermanned brigades?;;Mochten sie alle unterbesetzten Brigaden auflosen?;;;;;;;;x
CONFIRM_DISBAND_TOO_SMALL_DESC;This will remove all brigades that are not currently supported by a full-strength soldier POP, and you will no longer have to pay any maintenance costs for them. Any manpower remaining in those brigades will be returned to the pool.;;Dies entfernt alle Brigaden, die gegenwartig von einer zu kleinen Soldaten Bevolkerung verstarkt werden. Sie mussen keine Instandhaltungskosten mehr fur sie bezahlen und alle in den Brigaden verbleibenden Soldaten kommen in den Mannstarke-Vorrat zuruck.;;;;;;;;x
MODIFIER_RESEARCH_POINTS_ON_CONQUER;Research points bonus when conquering;;Forschungspunkte Bonus durch Eroberung;;;;;;;;x
colonial_negotiations;Colonial Negotiations;;Koloniale Verhandlungen;;;;;;;;x
colonial_negotiations_desc;Whatever happens, we have got \nThe Maxim gun, and they have not'\n\n Machine Guns allowed armies to devastate forces using massed charge tactics, an ability that was especially useful when it came to defeating 'uncivilised' nations who objected to being colonised.;;Was auch immer passiert, wir haben das \nThe Maxim-Maschinengewehr, und die nicht'\n\n Die Verwendung von Maschinengewehren ermoglichte es Armeen feindliche Massenangriffe anzuwehren, eine Fahigkeit die besonders gegen die 'unzivilisierte' Nationen wirksam war, welche sich kolonialen Anspruchen widersetzten.;;;;;;;;x
PRODUCTION_BONUS_POSSIBLE;Possible bonus from:;;Mogliche Boni durch:;;;;;;;;x
COLONIZE_PHASE_INITIAL_INTEREST;Send expedition;;Expedition entsenden;;;;;;;;x
COLONIZE_PHASE_INITIAL_INTEREST_DESC;The first step of influencing an area is to send an expedition. If it is not challenged in §Y$DAYS$? days it will allow you to create a protectorate;;Der erste Schritt um Einfluss in einer Region zu erlangen ist das Entsenden einer Expedition. Falls keine andere Nation innerhalb von §Y$DAYS$? Tagen ebenfalls Interesse anmeldet, konnen wir sofort ein Protektorat errichten.;;;;;;;;x
INITIAL_COLONIZE_DEFAULT_TIME;If nobody competes with your expedition by §Y$DATE$? you can skip directly to creating a protectorate;;Wenn keine andere Nation bis zum §Y$DATE$? mit unserer Expedition konkurriert, konnen wir sofort ein Protektorat errichten.;;;;;;;;x
COUNTRYALERT_ColonialGood_protectorate;§GWe can create a protectorate in ?§Y$REGION$?;;§GWir konnen ein Protektorat in ?§Y$REGION$?errichten!;;;;;;;;x
COUNTRYALERT_ColonialGood_colony;§GWe can create a colony in ?§Y$REGION$?;;§GWir konnen eine Kolonie in ?§Y$REGION$?errichten!;;;;;;;;x
COUNTRYALERT_ColonialGood_state;§GWe can create a state in ?§Y$REGION$?;;§GWir konnen einen Nationalstaat ?§Y$REGION$? Grunden!;;;;;;;;x
COUNTRYALERT_ColonialBad_colonizationtimer;§RWe need to create a protectorate in ?§Y$REGION$?§R before §Y$DATE$?§R or lose it.?;;§RWir mussen ein Protektorat in ?§Y$REGION$?§R vor dem §Y$DATE$?§R errichten oder wir werden diese Region verlieren.?;;;;;;;;x
COUNTRYALERT_ColonialBad_influence;§RWe are losing the race in ?§Y$REGION$?;;§RWir verlieren den Wettlauf um ?§Y$REGION$?;;;;;;;;x
NON_COLONIAL_POWER;We are not a second rank nation or great power yet so we have no colonial power.;;Wir sind derzeit weder Sekundarmacht noch Grosmacht und haben daher keinerlei koloniale Einflusspunkte.;;;;;;;;;;;x
CRISIS_DESCRIPTION_COLONIZE;Crisis over the rights to colonize.;;Koloniale Krise;;;;;;;;x
colonial_competition;Enforce colonial claim;;Koloniale Anspruche druchsetzen;;;;;;;;x
colonial_competition_desc;Acquire a §Ycolonial region?;;Erhalte §YKoloniale Region?;;;;;;;;x
colonial_competition_short;Acquire colony $REGION$;;Erhalte die Kolonie $REGION$;;;;;;;;x
colonial_competition_setup;Acquire colony $REGION$;;Erhalte die Kolonie $REGION$;;;;;;;;x
CB_COLONY_CLAIMS;Enforce colonial claim;;Koloniale Anspruche druchsetzen;;;;;;;;x
COLONY_TENSION_DRIFT;Drift: §Y$VAL$?;;Veranderung: §Y$VAL$?;;;;;;;;x
COLONY_IN_CRISIS;Currently involved in colonial crisis;;Derzeit in einer kolonialen Krise involviert.;;;;;;;;x
PV_INTERNAL_IMMIGRATION;Internal Migration: ;Migration interne : ;Interne Migration: ;;;;;;;;;;;x
PV_EXTERNAL_IMMIGRATION;External Migration: ;Immigration : ;Externe Migration: ;;;;;;;;;;;x
COUNTRYALERT_CanRemoveFromSphere;We can remove nations from our §YSphere of Influence?:;Nous pouvons sortir des pays de notre §YSphere of Influence?!;Wir konnen Nationen aus unserer §YEinflusssphare? entfernen:;;;;;;;;;;;x
PV_CLERGY_LIT_DESC1;$NUM$ of your population in $LOC$ are Clergy.;$NUM$ de votre population en $LOC$ sont ;$NUM$ unserer Bevolkerung in $LOC$ gehoren dem Klerus an.;;;;;;;;;;;x
PV_CLERGY_LIT_DESC2;Optimal is $OPT$.;L'ideal serait $OPT$.;Optimal sind $OPT$.;;;;;;;;;;;x
PV_CLERGY_LIT_DESC3;Monthly change base value: $VAL$;Modification de base mensuelle : $VAL$;monatliche Grundveranderung: $VAL$;;;;;;;;;;;x
IN_SOCIAL_MOVEMENT;in social movement;en mouvement social;in einer sozialen Bewegung;;;;;;;;;;;x																														
NOT_IN_SOCIAL_MOVEMENT;not in social movement;pas en mouvement social;in keiner sozialen Bewegung;;;;;;;;;;;x																														
IN_POLITICAL_MOVEMENT;in political movement;en mouvement politique;in einer politischen Bewegung;;;;;;;;;;;x																														
NOT_IN_POLITICAL_MOVEMENT;not in political movement;pas en mouvement politique;in keiner politischen Bewegung;;;;;;;;;;;x																														
RALLY_POINT_NAVY_MERGE_INFO;Enable or Disable navies merging at destination.\n(Ships will merge with largest unit here.);Active ou desactive la fusion des flottes arrivant a destination.\n(Les navires s'integrent a la plus grande flotte s'y trouvant deja);Aktiviert oder deaktiviert das Vereinigen von Schiffen am Zielpunkt.\n(Schiffe werden sich hier mit der grosten Einheit vereinigen.);;;;;;;;;;;x
RALLY_POINT_NAVY_PROVINCE_MERGE_INFO;All naval units will merge with largest unit when arrive here.;Toutes les unites navales fusionneront avec la plus grande a leur arrivee ici.;Alle Schiffe werden hier mit der grosten Einheit vereinigt.;;;;;;;;;;;x
BUDGET_INTERNALLY_SOLD_STOCKPILE;Stockpile sold to construction projects: §Y$VAL$?;Stock vendu pour les projets de construction : §Y$VAL$?;An Bauprojekte verkaufter Vorrat: §Y$VAL$?;;;;;;;;;;;x
OL_VIEW_RALLYPOINTS_NAVY_TOOLTIP;All nearby constructed ships will head towards §Y$PROV$?;Tous les navires construits a proximite se dirigeront vers §Y$PROV$?;Alle in der Nahe gebauten Schiffe werden nach §Y$PROV$? aufbrechen.;;;;;;;;;;;x
OL_VIEW_RALLYPOINTS_NAVY_MERGE_TOOLTIP; and will try to merge with largest unit when arrive here.; et tenteront de fusionner avec la plus grande unite a leur arrivee.;und werden versuchen sich dort mit der grosten Einheit zu vereinigen.;;;;;;;;;;;x
ARMY_SPLIT_AND_LOAD_DESC_1;§Y$UNIT$? will be split between §G$NUM$? ship(s):;§Y$UNIT$? sera repartie entre §G$NUM$? flotte(s):;§Y$UNIT$? wird auf §G$NUM$? Flotte(n) aufgeteilt:;;;;;;;;;;;x
ARMY_SPLIT_AND_LOAD_DESC_2; - §Y$NAVY$? ($NUM$ weight); - §Y$NAVY$? (Capacite d'embarquement : $NUM$ unites); - §Y$NAVY$? (Ladevermogen: $NUM$ Brigaden);;;;;;;;;;;x
ARMY_SPLIT_AND_LOAD_DESC_3;§RThe remaining army of total weight ($NUM$) will not be loaded.?;§RLe reste de l'armee ($NUM$ unites) ne sera pas embarque.?;§RDie verbleibenden Truppenteile ($NUM$ Brigaden) werden nicht verladen.?;;;;;;;;;;;x
UW_NOT_POSSIBLE_TO_ATTACH;There are no friendly units here to attach to.;Il n'y a pas d'unites amies auxquelles on peut se joindre.;Hier gibt es keine befreundete Einheiten, denen Sie sich anschliesen konnen.;;;;;;;;;;;x
UW_UNITS_ATTACHED;The following units are attached.;Les unites suivantes se sont jointes.;Die folgenden Einheiten haben sich angeschlossen.;;;;;;;;;;;x
UW_ATTACH_TO;Attach to always follow $NAME$.;Se joindre a l'unite suivante : $NAME$.;Folgender Einheit anschliesen: $NAME$.;;;;;;;;;;;x
UW_DETACH_FROM;Detach from following $NAME$.;Se detacher de l'unite suivante : $NAME$.;Von folgender Einheit losen: $NAME$.;;;;;;;;;;;x
IW_SUPPLY_COST;You need §Y$VAL$§W every day to pay for supplies of this unit.;Vous avez besoin chaque jour de §Y$VAL$§W ? pour la maintenance de cette unite.;Sie benotigen jeden Tag §Y$VAL$§W um den Unterhalt dieser Einheit zu finanzieren.;;;;;;;;;;;x
HAS_NOT_CULTURE_CORE;$CUL$ is NOT a core-culture of $WHERE$.\n;$CUL$ n'est PAS une culture de base de $WHERE$.\n;$CUL$ ist KEINE Kernkultur von $WHERE$.\n;;;;;;;;;;;x
HAS_CULTURE_CORE;$CUL$ is a core-culture of $WHERE$.\n;$CUL$ est une culture de base de $WHERE$.\n;$CUL$ ist eine Kernkultur von $WHERE$.\n;;;;;;;;;;;x
PROMOTION_EFFECT_FROM_ADMIN;Admin. efficiency effect on promotion speed: §Y$PERCENTAGE$?;Influence de l'efficacite administrative sur la vitesse de promotion : §Y$PERCENTAGE$?;Einfluss der Verwaltungseffizienz auf die Beforderungsgeschwindigkeit: §Y$PERCENTAGE$?;;;;;;;;;;;x
OUTLINER_TOOLTIP_FACTORY_OCCUPANCY;Local factories employment: $PERC$;Niveau de l'emploi dans les usines locales : $PERC$;Beschaftigungsgrad in den lokalen Fabriken: $PERC$;;;;;;;;;;;x
REVOLTALLIANCE_LOG;A revolution! Our alliance is broken!;Une revolution ! Notre alliance est rompue!;Eine Revolution! Unser Bundnis ist gekundigt!;;;;;;;;;;;x
Workforce;Workforce;Main-d'oeuvre;Arbeitskrafte;;;;;;;;;;;x
SELL;SELL;VENDRE;VERKAUFE;;;;;;;;;;;x
BUY;BUY;ACHETER;KAUFE;;;;;;;;;;;x
Start Research;Start Research;Commencer la recherche;Beginne Forschung;;;;;;;;;;;x
Maneuver;Maneuver;Man?uvre;Manover;;;;;;;;;;;x
LEDGER;LEDGER;STATISTIQUES;Statistiken;;;;;;;;;;;x
OK;OK;D'accord;OK;;;;;;;;;;;x
DIG_IN_TOOLTIP_1;Current dig-in level: $LEV$/$MAX$.;Niveau de retranchement actuel : $LEV$/$MAX$.;Aktueller Verschanzungsbonus: $LEV$/$MAX$.;;;;;;;;;;;x
DIG_IN_TOOLTIP_2;It takes §Y$DAYS$? days to increase dig-in level by §G+$VAL$?.;Il faut §Y$DAYS$? jours pour augmenter le niveau de retranchement de §G+$VAL$? .;Es dauert §Y$DAYS$? Tage um den Verschanzungsbonus um §G+$VAL$? zu erhohen.;;;;;;;;;;;x
in_bankrupcy;In bankruptcy;En faillite;In Insolvenz;;;;;;;;;;;x
in_bankrupcy_desc;We are bankrupt!;Nous sommes en faillite !;Wir sind zahlungsunfahig!;;;;;;;;;;;x
GREAT_WARS_ENABLED_DESC;Great wars are discovered.;Les Grandes Guerres sont decouvertes.;Grose Kriege sind bekannt;;;;;;;;;;;x
GREAT_WARS_DISABLED_DESC;Great wars are undiscovered yet.;Les Grandes Guerres ne sont pas encore decouvertes.;Grose Kriege sind unbekannt;;;;;;;;;;;x
GREAT_WARS_ENABLE_DESC;Wars can get the status of The Great Wars!;Des guerres peuvent obtenir le statut de Grandes Guerres;Kriege konnen sich zu einem Grosen Krieg entwickeln;;;;;;;;;;;x
GREAT_WAR_NAME;The $ORDER$Great War;La $ORDER$ Grande Guerre;Der $ORDER$Groser Krieg;;;;;;;;;;;x
GW_DISCOVERED_SETUP;When the Great Wars are discovered.;Quand les Grandes Guerres sont decouvertes.;Wenn Grose Kriege moglich sind;;;;;;;;;;;x
GW_DISCOVERED_HEADER;Great Wars discovered!;Decouverte des Grandes Guerres !;Grose Kriege sind nun moglich;;;;;;;;;;;x
GW_DISCOVERED_1;Great Wars discovered!;Decouverte des Grandes Guerres !;Grose Kriege sind nun moglich!;;;;;;;;;;;x
GW_DISCOVERED_2;From now, each war that includes;Desormais, toute guerre impliquant;Von nun an, wird jeder Krieg, bei dem;;;;;;;;;;;x
GW_DISCOVERED_3;at least two great countries;au moins deux grandes Nations;mindestens 2 Grosmachte;;;;;;;;;;;x
GW_DISCOVERED_4;on each side, will get the status of;de chaque cote, obtient le statut de;sich auf jeder Seite befinden, den Status eines;;;;;;;;;;;x
GW_DISCOVERED_5;§YThe Great War?.;§YGrande Guerre?.;§YGrosen Krieges?haben!.;;;;;;;;;;;x
GW_DISCOVERED_6;*;*;*;;;;;;;;;;;x
GW_DISCOVERED_BTN1;OK;D'accord;OK;;;;;;;;;;;x
GW_DISCOVERED_BTN2;OK;D'accord;OK;;;;;;;;;;;x
GW_DISCOVERED_BTN3;Go to;Voir;Gehe zu;;;;;;;;;;;x
GW_DISCOVERED_LOG;Great Wars discovered;Decouverte des Grandes Guerres;Grose Kriege sind nun bekannt;;;;;;;;;;;x
WAR_GAIN_GW_STATUS_SETUP;When our war gains the Great war status.;Quand notre guerre obtient le statut de Grande Guerre.;Wenn unser Krieg den Status eines Grosen Krieges erreicht.;;;;;;;;;;;x
WAR_GAIN_GW_STATUS_HEADER;Great War!;Grande Guerre !;Groser Krieg!;;;;;;;;;;;x
WAR_GAIN_GW_STATUS_1;$WAR$;$WAR$;$WAR$;;;;;;;;;;;x
WAR_GAIN_GW_STATUS_2;becomes;devient;entwickelt sich zu;;;;;;;;;;;x
WAR_GAIN_GW_STATUS_3;§YThe Great War?.;§YGrande Guerre?.;§Yeinem Grosen Krieg?.;;;;;;;;;;;x
WAR_GAIN_GW_STATUS_4;*;*;*;;;;;;;;;;;x
WAR_GAIN_GW_STATUS_5;*;*;*;;;;;;;;;;;x
WAR_GAIN_GW_STATUS_6;*;*;*;;;;;;;;;;;x
WAR_GAIN_GW_STATUS_BTN1;OK;D'accord;OK;;;;;;;;;;;x
WAR_GAIN_GW_STATUS_BTN2;OK;D'accord;OK;;;;;;;;;;;x
WAR_GAIN_GW_STATUS_BTN3;Go to;Voir;Gehe zu;;;;;;;;;;;x
WAR_GAIN_GW_STATUS_LOG;$WAR$ becomes §YThe Great War?;$WAR$ devient une §YGrande Guerre?.;$WAR$ entwickelt sich zu §Yeinem Grosen Krieg?;;;;;;;;;;;x
WAR_LOST_GW_STATUS_SETUP;When our war lost the Great war status.;Quand notre guerre perd le statut de Grande Guerre.;Wenn unser Krieg den Status eines Grosen Krieges verliert;;;;;;;;;;;x
WAR_LOST_GW_STATUS_HEADER;No longer a Great War!;Ce n'est plus une Grande Guerre !;Kein Groser Krieg mehr!;;;;;;;;;;;x
WAR_LOST_GW_STATUS_1;$WAR$;$WAR$;$WAR$;;;;;;;;;;;x
WAR_LOST_GW_STATUS_2;is no longer;n'est plus;is kein;;;;;;;;;;;x
WAR_LOST_GW_STATUS_3;The Great War.;une Grande Guerre.;Groser Krieg mehr;;;;;;;;;;;x
WAR_LOST_GW_STATUS_4;*;*;*;;;;;;;;;;;x
WAR_LOST_GW_STATUS_5;*;*;*;;;;;;;;;;;x
WAR_LOST_GW_STATUS_6;*;*;*;;;;;;;;;;;x
WAR_LOST_GW_STATUS_BTN1;OK;D'accord;OK;;;;;;;;;;;x
WAR_LOST_GW_STATUS_BTN2;OK;D'accord;OK;;;;;;;;;;;x
WAR_LOST_GW_STATUS_BTN3;Go to;Voir;Gehe zu;;;;;;;;;;;x
WAR_LOST_GW_STATUS_LOG;$WAR$ is no longer §YThe Great War?;$WAR$ n'est plus une §YGrande Guerre?.;$WAR$ ist kein §YGroser Krieg mehr?;;;;;;;;;;;x
GW_INTERVENE_MIN_RELATIONS;Our relations with §Y$TARGET$? must be at least §G$MIN$?. Currently it is §Y$VAL$?.;Nos relations avec §Y$TARGET$? doivent etre d'au moins §G$MIN$?. Actuellement elles sont de §Y$VAL$?.;Unsere Beziehungen mit §Y$TARGET$? muss zumindest §G$MIN$? betragen. Gegenwartig liegt sie bei §Y$VAL$?.;;;;;;;;;;;x
GW_INTERVENE_MAX_EXHAUSTION;Our war exhaustion cannot be greater than §G$MAX$?. Currently it is §Y$VAL$?.;Notre lassitude de guerre ne doit pas etre superieure a §G$MAX$? Actuellement elle est de §Y$VAL$?.;Unsere Kriegsermudung darf nicht hoher als §G$MAX$? sein. Gegenwartig liegt diese bei §Y$VAL$?.;;;;;;;;;;;x
great_war_penalty_cb;Great War Capitulation;Capitulation dans une Grande Guerre;Groskriegskapitulation;;;;;;;;;;;x
great_war_penalty_cb_desc;Force another §Ycountry? to disarm and pay reparations to us.;Contraindre un autre §Ypays? a desarmer et a nous payer des reparations.;Zwingt die andere §YNation? zur Entwaffnung und der Zahlung von Kriegsreperationen an uns.;;;;;;;;;;;x
great_war_penalty_cb_setup;Disarm $RECIPIENT$ and let them pay for reparations.;Desarmer $RECIPIENT$ et le faire payer des reparations.;Entwaffnet $RECIPIENT$ and zwingt sie zur Zahlung von Kriegsreperationen;;;;;;;;;;;x
great_war_penalty_cb_short;Great War Capitulation;Capitulation dans une Grande Guerre;Groskriegskapitulation;;;;;;;;;;;x
GREAT_WAR_OBLIGATORY_CB_DESC;Obligatory Great War Casus Belli against all enemies:;Casus Belli de Grand Guerre obligatoire contre tous les ennemis :;Obligatorishcer Groser Krieg Casus Belli gegenuber allen Feinden;;;;;;;;;;;x
GREAT_WAR_CB_JUSTIFY_COST_DESC;Infamy cost deducted to §G$PERC$%? of original cost due to §YGreat War? status.;Cout en Infamie reduit a §G$PERC$ %? du cout d'origine grace au statut de §YGrande Guerre?.;Infamie-Kosten sind aufgrund des §YGrosen Krieges? auf §G$PERC$%? der Normalkosten runtergesetzt.;;;;;;;;;;;x
GREAT_WAR_CB_CONSTRUCTION_SPEED_DESC;At Great War with §Y$TARGET$?;En Grande Guerre contre §Y$TARGET$?;In einem Grosen Krieg mit §Y$TARGET$?;;;;;;;;;;;x
automation_focus_short;Automotive Industry;Industrie automobile;Automobil Industrie;;;;;;;;;;;x
electrical_focus_short;Electrical Industry;Industrie electrique;Elektro Industrie;;;;;;;;;;;x
chemical_focus_short;Chemical Industry;Industrie chimique;Chemische Industrie;;;;;;;;;;;x
shipping_focus_short;Shipping Industry;Industrie du transport maritime;Schiffsbau Industrie;;;;;;;;;;;x
textile_focus_short;Textile Industry;Industrie textile;Textil Industrie;;;;;;;;;;;x
wood_focus_short;Wood Industry;Industrie du bois;Holzverarbeitungs Industrie;;;;;;;;;;;x
basic_industry_focus_short;Basic Industry;Industrie de base;Schwerindustrie;;;;;;;;;;;x
armaments_focus_short;Armaments Industry;Industrie d'armement;Rustungs Industrie;;;;;;;;;;;x
consumer_focus_short;Consumer Goods;Biens de consommation;Konsumguter Industrie;;;;;;;;;;;x
WAR_GOAL_SUCCESS_PRESTIGE_CHANGE;If we complete this wargoal, we will gain $PRES$ prestige.;Si nous atteignons ce but de guerre, nous gagnerons $PRES$ points de prestige.;Beim erreichen von diesem Kriegsziel, erhalten wir $PRES$ Prestige.;;;;;;;;;;;x
WAR_GOAL_FAILURE_PRESTIGE_CHANGE;If we fail to achieve this wargoal, we will lose $PRES$ prestige.;Si nous n'atteignons pas ce but de guerre, nous perdrons $PRES$ points de prestige.;Bei einem Fehlschlag von diesem Kriegsziel, verlieren wir $PRES$ Prestige.;;;;;;;;;;;x
POP_INTERNAL_MIGRATION;§Y$NUM$? people intend to move to other national provinces.;§Y$NUM$? personnes ont l'intention de migrer vers d'autres provinces du pays.;§Y$NUM$? Personen haben die Tendenz in eine andere Nationale Provinz zu migireren.;;;;;;;;;;;x
POP_EXTERNAL_MIGRATION;§Y$NUM$? people intend to move to another country.;§Y$NUM$? personnes ont l'intention de migrer vers un autre pays.;§Y$NUM$? Personen haben die Tendenz in eine andere Nation zu emigrieren.;;;;;;;;;;;x
POP_COLONIAL_MIGRATION;§Y$NUM$? people intend to move to the colonies.;§Y$NUM$? personnes ont l'intention de migrer vers les colonies.;§Y$NUM$? Personen haben die Tendenz in eine unserer Kolonien zu migrieren.;;;;;;;;;;;x
INVESTED_IN_US_SETUP;When a country invests in us;Quand un pays investit chez nous;Wenn eine andere Nation in unserer investiert;;;;;;;;;;;x
INVESTED_IN_US_HEADER;Foreign Investment;Investissement etranger;Auslandische Investitionen;;;;;;;;;;;x
INVESTED_IN_US_1;$ICOUNTRY$ has invested in us!;$ICOUNTRY$ a investi chez nous !;$ICOUNTRY$ hat bei uns investiert!;;;;;;;;;;;x
INVESTED_IN_US_2;$INVESTED_IN_US_MESSAGE$;$INVESTED_IN_US_MESSAGE$;$INVESTED_IN_US_MESSAGE$;;;;;;;;;;;x
